ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
902;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Tuyan;Finished;5;families
903;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;West Poblacion;Finished;9;families
904;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Bairan;Finished;16;families
905;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Tangke;Finished;17;families
906;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Langtad;Finished;35;families
907;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;North Poblacion;Finished;49;families
908;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Inoburan;Finished;76;families
909;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Tina-an;Finished;88;families
910;IFRC;Relief;Non Food Items;SK: Mosquito Net;712;71243;Central;Finished;141;families
911;ICRC;Relief;Non Food Items;SK: Mosquito Net;1667;166718;San Benito;Finished;245;families
912;IFRC;Relief;Non Food Items;SK: Mosquito Net;1667;166724;San Roque;Finished;455;families
913;DFAT;Relief;Non Food Items;SK: Mosquito Net;1667;166724;Punta Bilar;Finished;456;families
914;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Lutac;Finished;3;families
915;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;South Poblacion;Finished;3;families
916;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Tuyan;Finished;5;families
917;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;West Poblacion;Finished;9;families
918;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Bairan;Finished;16;families
919;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Tangke;Finished;17;families
920;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Langtad;Finished;35;families
921;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;North Poblacion;Finished;49;families
922;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Inoburan;Finished;76;families
923;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Tina-an;Finished;88;families
924;IFRC;Relief;Non Food Items;SK: Plastic Mats;712;71243;Central;Finished;141;families
925;ICRC;Relief;Non Food Items;SK: Plastic Mats;1667;166718;San Benito;Finished;245;families
926;IFRC;Relief;Non Food Items;SK: Plastic Mats;1667;166724;San Roque;Finished;455;families
927;DFAT;Relief;Non Food Items;SK: Plastic Mats;1667;166724;Punta Bilar;Finished;456;families
928;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Lutac;Finished;3;families
929;PRC;Relief;Non Food Items;Tarpaulin;1753;175318;Magara;Finished;3;families
930;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;South Poblacion;Finished;3;families
931;PRC;Relief;Non Food Items;Tarpaulin;1753;175318;Rizal;Finished;5;families
932;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Tuyan;Finished;5;families
933;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;West Poblacion;Finished;9;families
934;PRC;Relief;Non Food Items;Tarpaulin;1753;175318;Brgy.1;Finished;13;families
935;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Bairan;Finished;16;families
936;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Tangke;Finished;17;families
937;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Langtad;Finished;35;families
938;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;North Poblacion;Finished;49;families
939;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Inoburan;Finished;76;families
940;IFRC;Relief;Non Food Items;Tarpaulin;1667;166704;Matin-ao;Finished;82;families
941;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Tina-an;Finished;88;families
942;IFRC;Relief;Non Food Items;Tarpaulin;1667;166704;Bitaug;Finished;132;families
943;IFRC;Relief;Non Food Items;Tarpaulin;712;71243;Central;Finished;141;families
944;PRC;Relief;Non Food Items;Tarpaulin;1753;175318;Tinitian;Finished;147;families
945;IFRC;Relief;Non Food Items;Tarpaulin;1667;166704;Poblacion 1;Finished;214;families
946;IFRC;Relief;Non Food Items;Tarpaulin;712;71246;Poblacion ;Finished;300;families
947;IFRC;Relief;Non Food Items;Tarpaulin;1667;166724;San Roque;Finished;455;families
948;DFAT;Relief;Non Food Items;Tarpaulin;1667;166724;Punta Bilar;Finished;456;families
949;IFRC;Welfare;RFL;Tracing;1667;166724;;Finished;1;Individual
950;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
951;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
952;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
953;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
954;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
955;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
956;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
957;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
958;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
959;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
960;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
961;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
962;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
963;IFRC;Welfare;RFL;Tracing;1753;175306;;Finished;1;Individual
964;IFRC;Welfare;RFL;Tracing;1753;175317;;Finished;1;Individual
965;IFRC;Welfare;RFL;Tracing;1753;175318;;Finished;1;Individual
966;IFRC;Welfare;RFL;Tracing;1667;;;Finished;1;Individual
967;IFRC;Welfare;RFL;Tracing;1667;;;Finished;1;Individual
968;IFRC;Welfare;RFL;Tracing;1753;175315;;Finished;4;Individuals
969;IFRC;Welfare;RFL;Tracing;1667;;;Finished;4;Individuals
970;IFRC;Welfare;RFL;Tracing;722;72210;Japitan;Finished;5;Individuals
971;IFRC;Welfare;RFL;Tracing;1667;;;Finished;5;Individuals
972;IFRC;Welfare;RFL;Tracing;1667;;;Finished;10;Individuals
973;IFRC;Welfare;RFL;Tracing;1667;;;Finished;11;Individuals
974;IFRC;Welfare;RFL;Tracing;722;72214;Guadalupe;Finished;17;Individuals
975;IFRC;Welfare;RFL;Tracing;1753;175316;;Finished;19;Individuals
976;IFRC;Welfare;Ready to Eat Meals;Tuna Paella Green Can;712;71201;Poblacion Ubos;Finished;86;cans
977;IFRC;WASH;WASH;Water;712;71242;Poblacion 1;Finished;500;liters
978;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;1000;liters
979;IFRC;WASH;WASH;Water;1667;166724;Punta Bilar;Finished;1000;liters
980;IFRC;WASH;WASH;Water;1667;166724;Taft;Finished;1000;liters
981;IFRC;WASH;WASH;Water;1667;166724;;Finished;1000;liters
982;IFRC;WASH;WASH;Water;1667;166724;;Finished;1000;liters
983;IFRC;WASH;WASH;Water;722;72250;Tangke;Finished;1500;liters
984;IFRC;WASH;WASH;Water;1667;166720;Buhing Calipay;Finished;1670;liters
985;IFRC;WASH;WASH;Water;1667;166724;Anomer;Finished;2000;liters
986;IFRC;WASH;WASH;Water;722;72217;Day-as;Finished;2000;liters
987;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;2000;liters
988;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;2000;liters
989;IFRC;WASH;WASH;Water;722;72217;Pahina Central;Finished;2000;liters
990;IFRC;WASH;WASH;Water;1667;166724;Quezon;Finished;2000;liters
991;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
992;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
993;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
994;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
995;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
996;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
997;IFRC;WASH;WASH;Water;722;72217;San Antonio;Finished;2,000;liters
998;IFRC;WASH;WASH;Water;722;72250;Tangke;Finished;2000;liters
999;IFRC;WASH;WASH;Water;1667;166724;;Finished;2000;liters
1000;IFRC;WASH;WASH;Water;1667;166720;Buhing Calipay;Finished;2800;liters
1001;IFRC;WASH;WASH;Water;1667;166724;Anomer;Finished;3000;liters
1002;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;3000;liters
1003;IFRC;WASH;WASH;Water;1667;166720;Buhing Calipay;Finished;3000;liters
1004;IFRC;WASH;WASH;Water;1667;166724;Canlanipa;Finished;3000;liters
1005;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;3000;liters
1006;IFRC;WASH;WASH;Water;722;72217;Day-as;Finished;3,000;liters
1007;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;3000;liters
1008;IFRC;WASH;WASH;Water;1667;166724;Mat-i;Finished;3000;liters
1009;IFRC;WASH;WASH;Water;722;72217;Pahina Central;Finished;3000;liters
1010;IFRC;WASH;WASH;Water;722;72205;Poblacion;Finished;3000;liters
1011;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;3,000;liters
1012;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;3,000;liters
1013;IFRC;WASH;WASH;Water;1753;175318;Poblacion 3;Finished;3000;liters
1014;IFRC;WASH;WASH;Water;1667;166724;Quezon;Finished;3000;liters
1015;IFRC;WASH;WASH;Water;722;72217;San Antonio;Finished;3,000;liters
1016;IFRC;WASH;WASH;Water;1667;166724;San Juan;Finished;3000;liters
1017;IFRC;WASH;WASH;Water;1667;166724;San Juan;Finished;3000;liters
1018;IFRC;WASH;WASH;Water;722;72250;Tangke;Finished;3000;liters
1019;IFRC;WASH;WASH;Water;1667;166724;;Finished;3000;liters
1020;IFRC;WASH;WASH;Water;1667;166724;;Finished;3000;liters
1021;IFRC;WASH;WASH;Water;1667;166720;Buhing Calipay;Finished;3500;liters
1022;IFRC;WASH;WASH;Water;1753;175318;Retac;Finished;3500;liters
1023;IFRC;WASH;WASH;Water;1667;166724;Balibayon;Finished;4000;liters
1024;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;4000;liters
1025;IFRC;WASH;WASH;Water;1667;166724;Bonifacio;Finished;4000;liters
1026;IFRC;WASH;WASH;Water;712;71224;Caway;Finished;4000;liters
1027;IFRC;WASH;WASH;Water;1667;166724;Day-asan;Finished;4000;liters
1028;IFRC;WASH;WASH;Water;1667;166707;Jubang;Finished;4000;liters
1029;IFRC;WASH;WASH;Water;1667;166724;Mat-i;Finished;4000;liters
1030;IFRC;WASH;WASH;Water;1667;166724;Mat-i;Finished;4000;liters
1031;IFRC;WASH;WASH;Water;1667;166724;Quezon;Finished;4000;liters
1032;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;4000;liters
1033;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;4000;liters
1034;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;4000;liters
1035;IFRC;WASH;WASH;Water;1667;166724;Sabang;Finished;4000;liters
1036;IFRC;WASH;WASH;Water;1667;166724;San Juan;Finished;4000;liters
1037;IFRC;WASH;WASH;Water;1667;166718;Sta. Cruz;Finished;4000;liters
1038;IFRC;WASH;WASH;Water;1667;166710;Sta. Fe;Finished;4,000;liters
1039;IFRC;WASH;WASH;Water;1667;166724;;Finished;4000;liters
1040;IFRC;WASH;WASH;Water;1667;166724;;Finished;4000;liters
1041;IFRC;WASH;WASH;Water;1667;166724;;Finished;4000;liters
1042;IFRC;WASH;WASH;Water;1667;166720;Buhingkalipay;Finished;4590;liters
1043;IFRC;WASH;WASH;Water;1667;166724;Anomer;Finished;5000;liters
1044;IFRC;WASH;WASH;Water;722;72217;Apas;Finished;5000;liters
1045;IFRC;WASH;WASH;Water;1753;175318;Barbacan;Finished;5000;liters
1046;IFRC;WASH;WASH;Water;1753;175318;Barbacan;Finished;5000;liters
1047;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;5000;liters
1048;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;5000;liters
1049;IFRC;WASH;WASH;Water;1667;166720;Buhingkalipay;Finished;5000;liters
1050;IFRC;WASH;WASH;Water;1667;166720;Buhingkalipay;Finished;5000;liters
1051;IFRC;WASH;WASH;Water;1667;166720;Buhingkalipay;Finished;5000;liters
1052;IFRC;WASH;WASH;Water;722;72217;Busay;Finished;5,000;liters
1053;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
1054;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
1055;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
1056;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
1057;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
1058;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
1059;IFRC;WASH;WASH;Water;1753;175318;Caramay;Finished;5000;liters
1060;IFRC;WASH;WASH;Water;712;71246;Fatima;Finished;5000;liters
1061;IFRC;WASH;WASH;Water;712;71246;Fatima;Finished;5000;liters
1062;IFRC;WASH;WASH;Water;712;71246;Fatima;Finished;5000;liters
1063;IFRC;WASH;WASH;Water;712;71246;Fatima;Finished;5000;liters
1064;IFRC;WASH;WASH;Water;722;72217;Hippodromo;Finished;5000;liters
1065;IFRC;WASH;WASH;Water;722;72217;Inayawan;Finished;5,000;liters
1066;IFRC;WASH;WASH;Water;722;72217;Jagobiao;Finished;5000;liters
1067;IFRC;WASH;WASH;Water;722;72230;Jagobiao;Finished;5000;liters
1068;IFRC;WASH;WASH;Water;722;72230;Jagobiao;Finished;5000;liters
1069;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5,000;liters
1070;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5,000;liters
1071;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5,000;liters
1072;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
1073;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5,000;liters
1074;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
1075;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
1076;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
1077;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
1078;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
1079;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;5000;liters
1080;IFRC;WASH;WASH;Water;1667;166724;Mat-i;Finished;5000;liters
1081;IFRC;WASH;WASH;Water;1667;166724;Orok;Finished;5000;liters
1082;IFRC;WASH;WASH;Water;712;71246;Poblacion;Finished;5000;liters
1083;IFRC;WASH;WASH;Water;1667;166704;Poblacion;Finished;5,000;liters
1084;IFRC;WASH;WASH;Water;1667;166724;Punta Bilar;Finished;5000;liters
1085;IFRC;WASH;WASH;Water;1667;166724;Quezon;Finished;5000;liters
1086;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;5000;liters
1087;IFRC;WASH;WASH;Water;712;71243;San Isidro;Finished;5000;liters
1088;IFRC;WASH;WASH;Water;1667;166724;San Juan;Finished;5000;liters
1089;IFRC;WASH;WASH;Water;722;72217;San Nicolas;Finished;5000;liters
1090;IFRC;WASH;WASH;Water;1667;166724;Silop;Finished;5000;liters
1091;IFRC;WASH;WASH;Water;712;71224;Sto. Rosario;Finished;5000;liters
1092;IFRC;WASH;WASH;Water;722;72217;Talamban;Finished;5000;liters
1093;IFRC;WASH;WASH;Water;722;72234;Tangke;Finished;5000;liters
1094;IFRC;WASH;WASH;Water;712;71246;Tapal;Finished;5000;liters
1095;IFRC;WASH;WASH;Water;712;71246;Tipolo;Finished;5000;liters
1096;IFRC;WASH;WASH;Water;722;72217;T-Padilla;Finished;5,000;liters
1097;IFRC;WASH;WASH;Water;712;71224;Uob;Finished;5000;liters
1098;IFRC;WASH;WASH;Water;1667;166724;Washington;Finished;5000;liters
1099;IFRC;WASH;WASH;Water;1667;166724;Washington;Finished;5000;liters
1100;IFRC;WASH;WASH;Water;1667;166724;Washington;Finished;5000;liters
1101;IFRC;WASH;WASH;Water;1667;166724;Washington;Finished;5000;liters
1102;IFRC;WASH;WASH;Water;1667;166724;;Finished;5000;liters
1103;IFRC;WASH;WASH;Water;1667;166724;;Finished;5000;liters
1104;IFRC;WASH;WASH;Water;1667;166724;;Finished;5000;liters
1105;IFRC;WASH;WASH;Water;1667;166724;;Finished;5000;liters
1106;IFRC;WASH;WASH;Water;1667;;;Finished;5000;liters
1107;IFRC;WASH;WASH;Water;712;71228;Poblacion Ubos;Finished;5500;liters
1108;IFRC;WASH;WASH;Water;722;72250;Tangke;Finished;5500;liters
1109;IFRC;WASH;WASH;Water;1753;175316;Langogan;Finished;6000;liters
1110;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;6000;liters
1111;IFRC;WASH;WASH;Water;1667;166716;Mabuhay;Finished;6000;liters
1112;IFRC;WASH;WASH;Water;1667;166716;Salvacion;Finished;6000;liters
1113;IFRC;WASH;WASH;Water;1753;175318;San Jose;Finished;6000;liters
1114;IFRC;WASH;WASH;Water;1667;166724;Taft;Finished;6000;liters
1115;IFRC;WASH;WASH;Water;1667;166718;Talisay;Finished;6000;liters
1116;IFRC;WASH;WASH;Water;1667;166724;;Finished;6000;liters
1117;IFRC;WASH;WASH;Water;1667;166724;;Finished;6160;liters
1118;IFRC;WASH;WASH;Water;712;71228;Basac Dacu;Finished;6500;liters
1119;IFRC;WASH;WASH;Water;1753;175318;Poblacion 4;Finished;6500;liters
1120;IFRC;WASH;WASH;Water;712;71201;Basac Dacu;Finished;7,000;liters
1121;IFRC;WASH;WASH;Water;1667;166708;Bitoon;Finished;7000;liters
1122;IFRC;WASH;WASH;Water;1667;166724;Capalayan;Finished;7000;liters
1123;IFRC;WASH;WASH;Water;1667;166710;Sta. Fe;Finished;7,000;liters
1124;IFRC;WASH;WASH;Water;1667;166724;;Finished;7000;liters
1125;IFRC;WASH;WASH;Water;712;71224;Bugang;Finished;8000;liters
1126;IFRC;WASH;WASH;Water;1667;166708;Cancohoy;Finished;8000;liters
1127;IFRC;WASH;WASH;Water;1667;166716;Datu;Finished;8000;liters
1128;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;8000;liters
1129;IFRC;WASH;WASH;Water;1667;166710;Malinao;Finished;8000;liters
1130;IFRC;WASH;WASH;Water;722;72234;Naalad;Finished;8000;liters
1131;IFRC;WASH;WASH;Water;1667;166724;Serna;Finished;8000;liters
1132;IFRC;WASH;WASH;Water;1667;166704;;Finished;8,000;liters
1133;IFRC;WASH;WASH;Water;1667;166704;;Finished;8,000;liters
1134;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;9,000;liters
1135;IFRC;WASH;WASH;Water;1667;166724;Luna;Finished;9000;liters
1136;IFRC;WASH;WASH;Water;722;72234;Poblacion;Finished;9000;liters
1137;IFRC;WASH;WASH;Water;1667;166724;Punta Bilar;Finished;9000;liters
1138;IFRC;WASH;WASH;Water;1667;166710;;Finished;9000;liters
1139;IFRC;WASH;WASH;Water;722;72217;Apas;Finished;9750;liters
1140;IFRC;WASH;WASH;Water;1753;175318;Abaroan;Finished;10000;liters
1141;IFRC;WASH;WASH;Water;722;72217;Apas;Finished;10,000;liters
1142;IFRC;WASH;WASH;Water;1753;175318;Barbacan;Finished;10000;liters
1143;IFRC;WASH;WASH;Water;722;72217;Basak San Nicolas;Finished;10000;liters
1144;IFRC;WASH;WASH;Water;712;71220;Bauhugan;Finished;10000;liters
1145;IFRC;WASH;WASH;Water;712;71220;Bauhugan;Finished;10000;liters
1146;IFRC;WASH;WASH;Water;712;71246;Brgy. Benliw;Finished;10000;liters
1147;IFRC;WASH;WASH;Water;1667;166708;Cabugao;Finished;10000;liters
1148;IFRC;WASH;WASH;Water;1667;166708;Cabugao;Finished;10000;liters
1149;IFRC;WASH;WASH;Water;712;71242;Dampas;Finished;10000;liters
1150;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;10,000;liters
1151;IFRC;WASH;WASH;Water;1753;175316;Langogan;Finished;10000;liters
1152;IFRC;WASH;WASH;Water;712;71224;Loocan;Finished;10000;liters
1153;IFRC;WASH;WASH;Water;1667;166724;Luna;Finished;10000;liters
1154;IFRC;WASH;WASH;Water;1667;166716;Mabini;Finished;10000;liters
1155;IFRC;WASH;WASH;Water;1667;166716;Mabini;Finished;10000;liters
1156;IFRC;WASH;WASH;Water;1667;166716;Mabini;Finished;10000;liters
1157;IFRC;WASH;WASH;Water;1753;175318;Magara;Finished;10000;liters
1158;IFRC;WASH;WASH;Water;1753;175318;New Barbacan;Finished;10000;liters
1159;IFRC;WASH;WASH;Water;1753;175318;New Cuyo;Finished;10000;liters
1160;IFRC;WASH;WASH;Water;712;71243;Poblacion;Finished;10000;liters
1161;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;10,000;liters
1162;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;10,000;liters
1163;IFRC;WASH;WASH;Water;1667;166724;Punta Bilar;Finished;10000;liters
1164;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;10000;liters
1165;IFRC;WASH;WASH;Water;1753;175318;Roxas;Finished;10000;liters
1166;IFRC;WASH;WASH;Water;1667;166718;Sta. Cruz;Finished;10000;liters
1167;IFRC;WASH;WASH;Water;1667;166724;Taft;Finished;10000;liters
1168;IFRC;WASH;WASH;Water;712;71246;Tapon;Finished;10000;liters
1169;IFRC;WASH;WASH;Water;712;71246;Tipolo;Finished;10000;liters
1170;IFRC;WASH;WASH;Water;712;71224;Uog;Finished;10000;liters
1171;IFRC;WASH;WASH;Water;712;71217;;Finished;10000;liters
1172;IFRC;WASH;WASH;Water;712;71224;;Finished;10000;liters
1173;IFRC;WASH;WASH;Water;712;71229;;Finished;10000;liters
1174;IFRC;WASH;WASH;Water;1667;166710;;Finished;10000;liters
1175;IFRC;WASH;WASH;Water;1667;166710;;Finished;10000;liters
1176;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
1177;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
1178;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
1179;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
1180;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
1181;IFRC;WASH;WASH;Water;712;71227;Banban;Finished;11000;liters
1182;IFRC;WASH;WASH;Water;712;71246;Imelda;Finished;11000;liters
1183;IFRC;WASH;WASH;Water;712;71227;Lafortuna;Finished;11000;liters
1184;IFRC;WASH;WASH;Water;712;71224;Luyo;Finished;11000;liters
1185;IFRC;WASH;WASH;Water;712;71217;Poblacion;Finished;11000;liters
1186;IFRC;WASH;WASH;Water;712;71227;Tiguis;Finished;11000;liters
1187;IFRC;WASH;WASH;Water;712;71219;Catarman;Finished;11500;liters
1188;IFRC;WASH;WASH;Water;722;72217;Barrio Luz;Finished;12000;liters
1189;IFRC;WASH;WASH;Water;1667;166716;Caridad;Finished;12000;liters
1190;IFRC;WASH;WASH;Water;712;71243;Central;Finished;12000;liters
1191;IFRC;WASH;WASH;Water;1667;166708;Del Carmen;Finished;12000;liters
1192;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;12000;liters
1193;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;12,000;liters
1194;IFRC;WASH;WASH;Water;1667;166707;Jubang;Finished;12000;liters
1195;IFRC;WASH;WASH;Water;712;71244;Kauswagan;Finished;12000;liters
1196;IFRC;WASH;WASH;Water;712;71224;Luyp;Finished;12000;liters
1197;IFRC;WASH;WASH;Water;712;71248;Mandawa;Finished;12,000;liters
1198;IFRC;WASH;WASH;Water;712;71219;Mayacabac;Finished;12000;liters
1199;IFRC;WASH;WASH;Water;712;71214;Nahwan;Finished;12000;liters
1200;IFRC;WASH;WASH;Water;712;71243;Poblacion;Finished;12000;liters
1201;IFRC;WASH;WASH;Water;712;71246;Poblacion;Finished;12000;liters
1202;IFRC;WASH;WASH;Water;712;71248;Poblacion;Finished;12,000;liters
1203;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;12000;liters
1204;IFRC;WASH;WASH;Water;722;72217;Sambag 1;Finished;12000;liters
1205;IFRC;WASH;WASH;Water;712;71246;San Pascual;Finished;12000;liters
1206;IFRC;WASH;WASH;Water;712;71246;Sinandigan;Finished;12000;liters
1207;IFRC;WASH;WASH;Water;712;71244;Sto. Tomas;Finished;12000;liters
1208;IFRC;WASH;WASH;Water;1667;166724;;Finished;12000;liters
1209;IFRC;WASH;WASH;Water;712;71224;;Finished;12000;liters
1210;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;13000;liters
1211;IFRC;WASH;WASH;Water;1753;175318;Tagumpay;Finished;14000;liters
1212;IFRC;WASH;WASH;Water;1753;175318;New Cuyo;Finished;16000;liters
1213;IFRC;WASH;WASH;Water;1753;175318;Caramay;Finished;20000;liters
1214;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;20000;liters
1215;IFRC;WASH;WASH;Water;722;72217;Apas;Finished;30000;liters
1216;IFRC;Welfare;Welfare;Welfare Desk;712;71209;Asinan;Finished;1;desk
1217;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Bairan;Finished;1;desk
1218;PRC;Welfare;Welfare;Welfare Desk;619;61914;Banica;Finished;1;desk
1219;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Capalayan;Finished;1;desk
1220;IFRC;Welfare;Welfare;Welfare Desk;712;71243;Central;Finished;1;desk
1221;IFRC;Welfare;Welfare;Welfare Desk;712;71246;Central;Finished;1;desk
1222;PRC;Welfare;Welfare;Welfare Desk;619;61914;Culasi;Finished;1;desk
1223;IFRC;Welfare;Welfare;Welfare Desk;722;72250;Dumlog;Finished;1;desk
1224;IFRC;Welfare;Welfare;Welfare Desk;722;72214;Guadalupe;Finished;1;desk
1225;IFRC;Welfare;Welfare;Welfare Desk;1667;86413;Honrado;Finished;1;desk
1226;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Inoburan;Finished;1;desk
1227;IFRC;Welfare;Welfare;Welfare Desk;722;72230;Jagobiao;Finished;1;desk
1228;IFRC;Welfare;Welfare;Welfare Desk;722;72230;Jagobiao;Finished;1;desk
1229;IFRC;Welfare;Welfare;Welfare Desk;722;72210;Japitan;Finished;1;desk
1230;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Langtad;Finished;1;desk
1231;IFRC;Welfare;Welfare;Welfare Desk;712;71224;Lawis;Finished;1;desk
1232;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Luna;Finished;1;desk
1233;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Lutac;Finished;1;desk
1234;IFRC;Welfare;Welfare;Welfare Desk;712;71224;Lutao;Finished;1;desk
1235;IFRC;Welfare;Welfare;Welfare Desk;1667;86413;Macopa;Finished;1;desk
1236;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Naalad;Finished;1;desk
1237;IFRC;Welfare;Welfare;Welfare Desk;722;72234;North Poblacion;Finished;1;desk
1238;IFRC;Welfare;Welfare;Welfare Desk;722;72241;North Poblacion;Finished;1;desk
1239;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Orok;Finished;1;desk
1240;IFRC;Welfare;Welfare;Welfare Desk;722;72217;Pahina Central;Finished;1;desk
